XR_001468166.2	LOC101747667
XR_003071199.1	LOC101747667
XR_001468171.2	LOC101747667
XR_001468165.2	LOC101747667
XR_001468158.2	LOC101747754
XM_025141947.1	PDE3A
XM_015291846.2	PDE3A
XM_025141954.1	PDE3A
XR_001468156.2	LOC107054151
XR_003071203.1	LOC112530062
XM_025141952.1	PDE3A
XM_015291850.2	PDE3A
NM_001039097.1	SLCO1C1
NM_001318449.1	SLCO1B3
XM_416420.6	SLCO1B1
XM_025141959.1	SLCO1B1
XM_015291802.2	SLCO1A2
XM_416421.6	SLCO1A2
XM_025141962.1	SLCO1A2
XM_015291789.2	SLCO1A2
XM_015291795.2	SLCO1A2
NM_205397.1	IAPP
NM_001277276.1	PYROXD1
XM_025148920.1	PYROXD1
XR_001467628.2	RECQL
XR_001467629.2	RECQL
XR_001467631.2	RECQL
NM_204393.1	RECQL
XM_015289975.2	RECQL
XM_015289986.2	RECQL
XM_416423.6	GOLT1B
XM_015291781.2	GOLT1B
XR_211104.3	LOC101748166
XR_003071208.1	LOC101748166
XM_025141977.1	BCAT1
XM_416424.5	BCAT1
XR_001468131.2	LOC107054135
XM_025148938.1	SOX5
XM_015290218.2	SOX5
NR_105476.1	MIR6608-1
NR_105597.1	MIR6608-2
XM_015290224.2	SOX5
XM_015290191.2	SOX5
XM_015290225.2	SOX5
XM_015290204.2	SOX5
XM_015290226.2	SOX5
XM_015290196.2	SOX5
XM_015290209.2	SOX5
NM_001004385.1	SOX5
XM_025148952.1	SOX5
XR_001468119.2	LOC107054127
XR_003071212.1	LOC112530063
XR_211107.3	LOC100859077
XM_416426.6	ETNK1
XM_015291728.2	ETNK1
XR_001468105.2	C2CD5
XR_003071230.1	C2CD5
XM_015291710.2	C2CD5
XM_015291702.2	C2CD5
XM_015291690.2	C2CD5
XM_015291685.2	C2CD5
XM_015291675.2	C2CD5
XM_015291657.2	C2CD5
XM_004937985.3	C2CD5
XM_025142013.1	C2CD5
XM_015291670.2	C2CD5
XM_015291647.2	C2CD5
XM_015291650.2	C2CD5
XM_015291638.2	C2CD5
XM_015291664.2	C2CD5
XM_015291625.2	C2CD5
XM_015291624.2	C2CD5
XR_003071232.1	C2CD5
XM_025142027.1	C2CD5
XM_025142015.1	C2CD5
XM_025142009.1	C2CD5
XM_025142022.1	C2CD5
XM_025142003.1	C2CD5
XM_015291720.2	C2CD5
NM_205008.1	ST8SIA1
NM_001030769.2	C3AR1
XM_425505.5	LOC427933
XM_004937987.3	CMAS
XM_416429.6	CMAS
XM_015291598.2	ABCC9
XM_015291589.2	ABCC9
XM_015291577.2	ABCC9
XM_015291583.2	ABCC9
XM_015291576.2	ABCC9
XM_015291564.2	ABCC9
XM_015291572.2	ABCC9
XM_015291593.2	ABCC9
XM_015291558.2	ABCC9
XM_004937989.3	KCNJ8
NM_001293287.1	KCNJ8
XR_003071245.1	LOC112530068
XR_001468046.2	LOC107054094
NM_204177.2	LDHB
XM_015291547.2	GYS2
XM_004937991.3	GYS2
XM_025142064.1	GYS2
XM_015290798.1	SPX
NM_001348560.1	LRMP
NR_105620.1	MIR7451
XM_004937999.3	CASC1
XM_015290691.2	ETFRF1
NM_001302181.1	ETFRF1
XM_004937997.3	ETFRF1
XM_004937996.3	ETFRF1
XM_025151767.1	ETFRF1
XM_025151745.1	ETFRF1
XM_015290254.2	KRAS
XM_015290265.2	KRAS
XM_015290247.2	KRAS
XM_015290272.2	KRAS
NM_001256162.1	KRAS
XM_025148966.1	KRAS
XR_001468036.2	LOC107054089
XR_003071272.1	LOC418209
XR_003071298.1	LOC418209
XR_003071299.1	LOC418209
XR_003071293.1	LOC418209
XR_003071271.1	LOC418209
XR_003071278.1	LOC418209
XR_001468027.2	LOC418209
XR_003071274.1	LOC418209
XR_003071276.1	LOC418209
XR_003071277.1	LOC418209
XR_003071281.1	LOC418209
XR_003071273.1	LOC418209
XR_003071279.1	LOC418209
XR_003071284.1	LOC418209
XR_003071275.1	LOC418209
XR_001468020.2	LOC418209
XR_003071306.1	LOC112530075
XR_003071305.1	LOC112530075
XR_003071307.1	LOC112530075
XR_003071304.1	LOC112530075
XR_001468270.2	LOC101750507
XR_001468269.2	LOC107054212
XM_025142102.1	RASSF8
XM_416437.6	RASSF8
XM_015291496.2	RASSF8
XR_001468012.2	LOC107054076
XR_003071316.1	LOC107054073
XR_003071312.1	BHLHE41
XM_015291485.2	BHLHE41
XM_416438.6	SSPN
XM_015291434.2	ITPR2
XM_015291441.2	ITPR2
XM_015291451.2	ITPR2
XR_003071318.1	LOC107054072
XR_001468006.2	LOC107054072
XM_004938007.3	LOC101750972
XM_416439.6	INTS13
NM_001007855.1	FGFR1OP2
XM_015290277.2	FGFR1OP2
XM_015291404.2	TM7SF3
XR_001468004.2	TM7SF3
XR_001468005.2	TM7SF3
XM_416441.6	TM7SF3
XM_416442.6	MED21
XR_001468003.2	LOC107054071
XM_015290303.2	STK38L
NM_001030770.2	STK38L
XM_015290316.2	STK38L
XM_015290295.2	STK38L
XM_015290309.2	STK38L
XR_001468002.2	LOC107054070
XR_003074292.1	ARNTL2
XM_015289880.2	ARNTL2
XM_015289853.2	ARNTL2
XM_015289844.2	ARNTL2
NM_204133.1	ARNTL2
XM_015289859.2	ARNTL2
XM_015289857.2	ARNTL2
XM_025148849.1	ARNTL2
XM_015289868.2	ARNTL2
XM_015289865.2	ARNTL2
XM_025148783.1	ARNTL2
XM_015289873.2	ARNTL2
XM_025148984.1	PPFIBP1
XM_025148995.1	PPFIBP1
XM_025148974.1	PPFIBP1
XM_025149012.1	PPFIBP1
XM_015290418.2	PPFIBP1
XM_025148991.1	PPFIBP1
XM_025148981.1	PPFIBP1
XM_025148986.1	PPFIBP1
XM_025149025.1	PPFIBP1
XM_025149006.1	PPFIBP1
XM_025148997.1	PPFIBP1
XM_025148994.1	PPFIBP1
XM_025148992.1	PPFIBP1
XM_015290421.2	PPFIBP1
XM_025148998.1	PPFIBP1
XM_015290411.2	PPFIBP1
XM_015290333.1	PPFIBP1
XM_015290335.1	PPFIBP1
XM_015290341.1	PPFIBP1
NM_001030771.1	PPFIBP1
XM_015290406.1	PPFIBP1
XM_015290398.1	PPFIBP1
XM_416445.6	CYB5R3
NM_001291805.1	CYB5R3
XM_015291370.2	ENDOUL
XM_015291358.2	ENDOUL
XM_015291365.2	ENDOUL
XM_015291360.2	ENDOUL
XR_001467995.1	LOC107054068
XM_416447.6	LOC418222
XM_015290446.2	A4GALT
NM_001291811.1	A4GALT
XM_015290471.2	ARFGAP3
XM_015290461.2	ARFGAP3
XM_025149051.1	ARFGAP3
NM_001012539.1	ARFGAP3
XM_015290057.2	PACSIN2
XM_015290064.2	PACSIN2
XM_015290053.2	PACSIN2
XM_015290070.2	PACSIN2
XM_015290076.2	PACSIN2
XM_015290083.2	PACSIN2
XM_015290048.2	PACSIN2
XM_015290091.2	PACSIN2
NM_205089.2	PACSIN2
NM_001159511.1	PACSIN2
XM_015290052.2	PACSIN2
XM_025146493.1	PACSIN2
XR_001467991.2	LOC107054067
XM_015291310.2	TTLL1
XM_416450.6	TTLL1
XM_004938021.3	TTLL1
XR_211122.3	TTLL1
XM_015291324.2	TTLL1
XR_211121.3	TTLL1
XM_015290723.2	BIK
XM_015290713.2	BIK
NM_001278058.1	BIK
XM_015291298.2	MCAT
XM_015290491.2	TSPO
XM_015290498.1	TSPO
XM_025149058.1	TSPO
NM_001278057.1	TSPO
NM_001012540.1	TTLL12
XM_015291268.2	SCUBE1
XM_015291272.2	SCUBE1
XM_015291278.2	SCUBE1
XM_015291284.2	SCUBE1
XR_001467977.2	LOC101747370
XM_025142204.1	MPPED1
XM_015291240.2	MPPED1
XM_015291253.2	MPPED1
XM_015291238.2	MPPED1
XR_003071351.1	MPPED1
XM_015291244.2	MPPED1
XM_416454.6	MPPED1
XR_003071350.1	MPPED1
XM_015291255.2	MPPED1
XM_004938028.3	EFCAB6
XM_004938029.3	EFCAB6
XM_004938027.2	EFCAB6
XM_015291200.2	SULT4A1
XR_001467954.2	SULT4A1
XM_015291212.2	SULT4A1
XM_025142261.1	SULT4A1
XM_015291195.2	SULT4A1
XR_003071355.1	LOC112530103
XM_015291189.2	PNPLA3
XM_015291180.2	PNPLA3
XM_015291186.2	PNPLA3
XM_025149078.1	SAMM50
NM_001278030.1	SAMM50
XM_416459.4	PARVB
XM_004938030.3	PARVB
XM_416460.6	PARVG
XM_015291159.1	PARVG
XR_003071367.1	KIAA1644
XR_003071358.1	KIAA1644
XR_003071365.1	KIAA1644
XR_003071363.1	KIAA1644
XR_003071357.1	KIAA1644
XR_003071359.1	KIAA1644
XM_015291144.2	KIAA1644
XR_003071356.1	KIAA1644
XR_003071364.1	KIAA1644
XM_015291097.2	KIAA1644
XR_003071370.1	LOC112530106
XR_003071369.1	LOC112530106
XR_003071371.1	LOC112530106
XR_003076093.1	LOC112532774
XM_015290542.2	PRR5
NM_001029980.2	PRR5
XM_025149082.1	PRR5
XM_025149081.1	PRR5
XR_003071376.1	LOC107054014
XM_015290544.2	PRR5
XM_025149080.1	PRR5
NM_001204389.1	ARHGAP8
XM_025149094.1	ARHGAP8
XM_025142301.1	PHF21B
XM_015291043.2	PHF21B
XR_001467882.2	LOC107053999
XR_001467881.2	LOC107053999
XR_003071374.1	LOC107053999
XR_001467883.2	LOC107053999
XR_003071377.1	LOC112530109
NM_001012541.1	NUP50
XM_416465.6	KIAA0930
XM_025142307.1	KIAA0930
XM_004938042.3	UPK3A
XM_416467.6	SMC1B
XM_416468.6	RIBC2
XR_003071387.1	LOC107053998
XM_015289892.2	FBLN1
NM_204165.1	FBLN1
XM_015289893.2	FBLN1
XM_015291006.2	ATXN10
XM_416469.6	ATXN10
XM_004938043.3	ATXN10
XR_001467877.1	LOC107053997
NM_001171593.1	WNT7B
NM_001037274.1	WNT7B
XR_001467878.2	LOC107053997
XR_003071392.1	LOC112530114
XR_001467875.2	LOC107053996
XR_003071417.1	LOC101749388
XR_003071404.1	LOC101749388
XR_003071409.1	LOC101749388
XR_003071415.1	LOC101749388
XR_003071399.1	LOC101749388
XR_003071426.1	LOC101749388
XR_003071421.1	LOC101749388
XR_003071410.1	LOC101749388
XR_003071400.1	LOC101749388
XR_003071446.1	LOC101749388
XR_003071438.1	LOC101749388
XR_003071430.1	LOC101749388
XR_003071402.1	LOC101749388
XR_003071408.1	LOC101749388
XR_003071445.1	LOC101749388
XR_003071396.1	LOC101749388
XR_003071443.1	LOC101749388
XR_003071448.1	LOC101749388
XR_003071432.1	LOC101749388
XR_003071395.1	LOC101749388
XR_003071424.1	LOC101749388
XR_003071433.1	LOC101749388
XR_003071405.1	LOC101749388
XR_003071398.1	LOC101749388
XR_003071447.1	LOC101749388
XR_003071397.1	LOC101749388
XR_003071434.1	LOC101749388
XR_003071441.1	LOC101749388
XR_003071427.1	LOC101749388
XR_003071411.1	LOC101749388
XR_003071420.1	LOC101749388
NR_031396.1	MIRLET7A3
NR_031397.1	MIRLET7B
XM_015289937.2	PPARA
XM_015289951.2	PPARA
XM_015289947.2	PPARA
XM_015289929.2	PPARA
XM_025150258.1	PPARA
XM_015289940.2	PPARA
XM_015289942.2	PPARA
NM_001001464.1	PPARA
XM_015289959.2	PPARA
NM_001030772.1	CDPF1
XM_015290757.2	PKDREJ
XM_025142370.1	TTC38L
XM_423856.6	TTC38
XM_015290600.2	ZC3HAV1
XM_015290617.2	ZC3HAV1
NM_001012938.1	ZC3HAV1
XM_015290605.2	ZC3HAV1
XM_015290611.2	ZC3HAV1
XM_025150955.1	ZC3HAV1
XM_015290630.2	ZC3HAV1
XM_025150957.1	ZC3HAV1
XM_015290625.2	ZC3HAV1
XR_001467871.2	LOC101749705
XR_003071460.1	LOC101749705
XM_025142386.1	LOC112530121
XM_015290010.2	ETV6
NM_001199273.1	ETV6
XM_025144241.1	ETV6
NR_035223.1	MIR1727-1
XM_004938051.3	BCL2L14
XM_015290906.2	LRP6
XM_025142396.1	LOC101751329
NM_001031381.2	MANSC1
XM_015290581.2	BORCS5
XR_003075299.1	BORCS5
NM_001031357.1	BORCS5
XM_015290585.2	BORCS5
XM_428887.6	DUSP16
XM_015290877.2	DUSP16
XM_015290874.2	DUSP16
XM_015290885.2	DUSP16
XR_001467868.2	LOC107053991
NM_001278110.2	CREBL2
XM_003640430.4	GPR19
XM_015290832.2	CDKN1AL
XM_015290812.2	CDKN1AL
XM_015290826.2	CDKN1AL
XM_015290837.2	CDKN1AL
XM_015290807.2	CDKN1AL
XR_001467815.2	CDKN1AL
XR_001467817.2	CDKN1AL
XR_001467818.2	CDKN1AL
XM_015289915.2	CDKN1B
NM_204256.2	CDKN1B
XR_003071491.1	LOC112530129
XR_211133.3	LOC101751866
XR_001467812.2	LOC107053979
XR_003071493.1	LOC101747298
XR_003071492.1	LOC101747298
NM_001278092.1	MRPS35
NM_001278091.1	MRPS35
XM_025142435.1	MANSC4
XM_004938058.3	MANSC4
XM_417237.6	KLHL42
XR_003076094.1	LOC112532775
XM_015292182.2	PTHLH
XM_025146877.1	PTHLH
XM_025146893.1	PTHLH
XM_025146892.1	PTHLH
XM_015292173.2	PTHLH
XM_015292162.2	PTHLH
XM_015292136.2	PTHLH
XM_025146886.1	PTHLH
XM_015292135.2	PTHLH
XM_025146888.1	PTHLH
XM_015292156.2	PTHLH
XM_025146887.1	PTHLH
XM_015292139.2	PTHLH
XM_015292146.2	PTHLH
NM_001174106.1	PTHLH
NM_205338.2	PTHLH
XR_001468445.2	LOC107054297
XM_015292434.2	CCDC91
XR_003071495.1	CCDC91
XR_003071497.1	CCDC91
XR_003071498.1	CCDC91
XM_015292472.2	CCDC91
XM_004938065.3	CCDC91
XM_417236.6	CCDC91
XR_003071499.1	CCDC91
XR_003071505.1	CCDC91
XR_003071502.1	CCDC91
XR_003071504.1	CCDC91
XR_003071503.1	CCDC91
XR_001468422.2	CCDC91
XR_003071501.1	CCDC91
XR_003071496.1	CCDC91
XR_003071494.1	CCDC91
XM_025142478.1	FAR2
XM_025142473.1	FAR2
XR_003071512.1	LOC107054286
XM_417235.6	FAR2
XM_004938067.3	FAR2
XR_003071511.1	RAD51AP1
XR_001468416.2	RAD51AP1
XM_015292414.2	RAD51AP1
XM_015292409.2	RAD51AP1
XM_025142489.1	RAD51AP1
XM_015292421.2	RAD51AP1
XM_001231609.5	C1H12ORF4
XM_001232070.4	FGF6
XM_425663.4	FGF23
XM_417232.6	TIGAR
XM_025142500.1	TIGAR
XM_025142507.1	TIGAR
XR_003071523.1	LOC112530139
XR_003071522.1	LOC112530139
XR_003074726.1	CCND2
XM_015292118.2	CCND2
NM_204213.1	CCND2
XR_003074729.1	CCND2
XM_025149632.1	CCND2
XR_003071521.1	LOC112530138
NM_001006281.1	NDUFA9
XM_003643151.4	KCNA6
XR_001468386.1	LOC101748699
XR_001468384.2	LOC107054264
XM_004938073.3	KCNA1
XM_004938075.3	KCNA1
XM_004938076.3	KCNA1
XM_015292326.1	KCNA5
XR_001468462.2	LOC107054307
NM_001109762.1	NTF3
NM_001031488.1	NTF3
XM_025142538.1	ANO2
XR_001468379.2	LOC107054259
NM_001318464.1	VWF
NM_204762.1	CD9
XM_015292279.2	NOBOX
XM_015292286.2	NOBOX
XM_417224.6	NOBOX
XM_015292281.2	NOBOX
XM_015292292.2	NOBOX
XM_025142556.1	ARHGEF5
XM_025142545.1	ARHGEF5
XM_025142549.1	ARHGEF5
XM_025142560.1	ARHGEF5
XM_015292277.2	ARHGEF5
XR_001470566.2	LOC107055509
XR_001470567.2	LOC107055509
XR_003071525.1	LOC112530141
XR_001470564.2	LOC107055508
XM_025142580.1	LOC107055508
XR_003071526.1	LOC100858935
XR_001468497.2	LOC107054318
XM_423669.6	PRMT8
XM_025142609.1	PRMT8
XM_015292530.2	PRMT8
XR_001468486.2	PRMT8
XM_004938079.3	PRMT8
XM_025142595.1	PRMT8
XM_025142602.1	PRMT8
XM_004938080.3	PRMT8
XR_001468576.2	LOC107054377
XR_001468579.2	LOC107054377
XR_003071535.1	LOC107054377
XM_015292676.2	LOC107054332
XM_025142641.1	PARP11
XM_416489.6	PARP11
XM_015293044.2	PARP11
XM_025142645.1	TSPAN9
XM_004938083.3	TSPAN9
XM_015293008.2	TSPAN9
XM_025142653.1	TSPAN9
XM_416488.6	TSPAN9
XR_001468575.2	LOC107054376
NM_001001337.1	TEAD4
NM_001306152.2	TEAD4
NM_204771.1	TEAD4
NM_001359859.1	TEAD4
NM_001001341.1	TEAD4
NM_001001340.2	TEAD4
XM_004938087.3	TULP3
XM_423762.6	TULP3
XM_025151372.1	FOXM1
NM_001006563.2	RHNO1
XM_015292652.2	FOXM1
XM_015292665.2	FOXM1
XM_015292661.2	FOXM1
XM_015292659.2	FOXM1
XM_025151362.1	FOXM1
XM_015292628.2	FOXM1
XM_025151352.1	FOXM1
XM_025151356.1	FOXM1
NM_001012955.1	FOXM1
XM_015292645.2	FOXM1
XM_025151371.1	FOXM1
XM_015292636.2	FOXM1
XR_001468574.2	LOC107054374
XM_416486.6	ITFG2
XM_004938091.3	ITFG2
XM_004938092.3	ITFG2
XM_004938088.3	ITFG2
XM_004938090.3	ITFG2
XM_004938089.3	ITFG2
XR_003071563.1	LOC112530151
NM_001006250.1	FKBP4
XR_001468569.2	LOC101748309
XR_003071562.1	LOC101748309
XR_003071560.1	NECAP1
XR_003071558.1	NECAP1
XR_003071556.1	NECAP1
XM_003640439.4	NECAP1
XM_004938093.3	FOXJ2
XM_015292866.2	FOXJ2
XM_015292860.2	FOXJ2
XM_015292876.2	FOXJ2
XR_211149.3	LOC101748787
XR_001468571.2	LOC101748787
XR_001468572.2	LOC107054373
XR_003071565.1	LOC112530152
NM_205511.1	SLC2A14
XM_025142736.1	LOC101748883
XM_025142729.1	LOC101748883
NM_001146142.1	NANOG
NM_001243222.1	AICDA
XM_025142781.1	MFAP5
XM_416482.6	MFAP5
XM_015292825.2	MFAP5
XM_004938101.3	MFAP5
XM_025142762.1	RIMKLB
XM_015292784.2	RIMKLB
XR_003071581.1	RIMKLB
XM_025142769.1	RIMKLB
XM_025142768.1	RIMKLB
XM_015292813.2	RIMKLB
XM_015292806.2	RIMKLB
XM_025151905.1	A2ML1
XM_004938106.3	A2ML2
XM_025142746.1	A2ML2
XM_004938105.3	A2ML2
XM_004938104.3	A2ML2
XM_015292733.2	A2ML2
XM_025142751.1	A2ML2
NM_001006249.1	PHC1
XM_015292714.2	M6PR
XM_025142793.1	M6PR
XR_003071585.1	M6PR
XM_416477.6	M6PR
XM_004938107.3	M6PR
XM_025142803.1	A2M
XM_025142810.1	A2M
XM_025142817.1	LOC425756
XM_025151908.1	LOC112532692
XM_025142824.1	LOC112530166
XM_025142837.1	A2ML3
XR_003071604.1	LOC112530171
NM_205226.2	OVST
XM_025151918.1	OVSTL
NR_105474.1	MIR6606
XR_003071608.1	LOC107055595
XR_003071605.1	LOC107055595
XR_003071611.1	LOC112530172
XM_015293111.2	LOC107054380
XM_025142854.1	LOC107054380
XM_015293119.2	LOC107054380
XR_003071618.1	LOC107055644
XR_001470621.2	LOC107055644
XM_416490.6	MAN1A2
NM_001037839.1	CD86
XM_015293509.2	CD86
XM_416491.6	CASR
NM_001198648.1	CSTB
XM_416493.6	CSTA
NM_001278032.1	CCDC58
NR_102734.1	CCDC58
NM_001278033.1	CCDC58
NM_001278037.2	CCDC58
XM_025142897.1	FAM162A
XM_025142894.1	FAM162A
NM_001030774.1	KPNA1
XR_003071634.1	FBXO40
NM_001031372.2	TAPBPL
XM_025149131.1	VAMP1
XM_025149125.1	VAMP1
NR_105420.2	MIR6553
NM_205145.2	SCNN1A
XM_015293316.2	VAMP1
NM_001039486.1	VAMP1
NM_001008675.1	MRPL51
XM_025149149.1	NCAPD2
XM_025149148.1	NCAPD2
NM_001080862.2	NCAPD2
XR_003073540.1	LOC112531645
XM_015293129.2	CNP1
NM_001193616.1	CNP1
NM_204305.1	GAPDH
XR_001468834.2	IFFO1
XR_003071641.1	IFFO1
XR_003071645.1	IFFO1
XM_015293718.2	IFFO1
XM_015293696.2	IFFO1
XM_015293676.2	IFFO1
XM_015293717.2	IFFO1
XM_015293724.2	IFFO1
XM_015293687.2	IFFO1
XM_015293703.2	IFFO1
XM_015293712.2	IFFO1
XM_015293670.2	NOP2
XM_015293661.2	CHD4
XR_003073534.1	LOC112531639
XR_001468839.2	LOC101750826
XM_025142952.1	LPAR5
XM_025142953.1	LPAR5
XM_025142955.1	LPAR5
XM_004938112.2	ACRBP
XR_211157.3	LOC101750932
NM_001006251.1	ING4
XR_001468686.2	ING4
XM_015293359.2	ING4
XR_001468840.1	LOC107054512
XR_003071656.1	LOC112530194
XM_025151600.1	ZNF384
XM_025151609.1	ZNF384
XM_025151616.1	ZNF384
XM_025151602.1	ZNF384
XM_025151592.1	ZNF384
XM_025151614.1	ZNF384
XM_025151605.1	ZNF384
XM_025151638.1	ZNF384
XM_025151623.1	ZNF384
XM_025151598.1	ZNF384
XM_025151606.1	ZNF384
XM_025151590.1	ZNF384
XM_025151631.1	ZNF384
XM_025151604.1	ZNF384
XM_025151611.1	ZNF384
NM_001079496.1	ZNF384
XM_025142986.1	PIANP
XM_025142988.1	PIANP
XM_025142966.1	PIANP
XM_025142967.1	PIANP
XM_025142977.1	PIANP
XM_004938115.3	PIANP
XM_015293802.2	PIANP
XM_025142972.1	PIANP
XM_025142975.1	PIANP
XM_004938113.3	PIANP
XM_025142982.1	PIANP
XM_025142992.1	PIANP
NM_001030775.1	COPS7A
XR_003071658.1	LOC112530195
NM_001030776.2	MLF2
XM_015293370.2	MLF2
XM_015293372.2	MLF2
XM_015293367.2	MLF2
XR_140003.4	LOC100859057
XM_015293826.2	PTMS
XM_025143029.1	LAG3
XM_416510.5	LAG3
NM_204649.1	CD4
XM_015293164.2	CD4
XM_015293857.2	GPR162
XM_025143018.1	P3H3
XR_003071664.1	P3H3
XR_003071661.1	P3H3
XR_001468849.2	P3H3
XM_025143015.1	P3H3
XR_003071663.1	P3H3
XR_003071662.1	P3H3
XR_003071660.1	P3H3
XM_015293835.2	P3H3
XR_003071659.1	P3H3
XM_015293842.2	P3H3
XM_425517.6	P3H3
NM_001278136.1	CDCA3
NM_001278137.1	CDCA3
XM_416513.6	USP5
XM_003640442.4	USP5
NM_205451.1	TPI1
XM_015293907.2	LRRC23
XM_416514.6	LRRC23
XM_025143881.1	ENO2
NM_204876.1	ENO2
XM_025143862.1	ENO2
XM_015293875.2	ATN1
XM_015293881.2	ATN1
XM_004938120.3	ATN1
XM_015293555.2	C1H12ORF57
NM_001278146.1	C1H12ORF57
XR_003073513.1	LOC112531617
XM_015293562.1	C1H12ORF57
XR_003075411.1	PTPN6
XM_015293521.2	PTPN6
XM_025151175.1	PTPN6
NM_001031484.1	PTPN6
NM_001080885.1	PHB2
XM_015293575.2	PHB2
NR_103452.1	EMG1
NM_001278069.1	EMG1
XM_416516.5	LPCAT3
XR_001468876.2	LOC107054527
NM_001030777.1	C1S
XM_416518.6	C1R
NM_001278040.1	RBP5
XM_015293918.2	CLSTN3
XM_015293928.2	LOC418298
NM_001012818.2	PEX5
XR_003071674.1	LOC107054533
XR_001468885.2	LOC107054533
XM_425520.6	OR10AC1
NM_204360.2	EPHA1
NM_001004386.1	ZYX
XM_015293412.1	ZYX
XM_025149192.1	ZYX
XM_015293446.2	ZYX
XM_015293439.2	ZYX
XM_015293430.2	ZYX
XM_015293437.2	ZYX
XM_015293419.2	ZYX
XM_015293959.2	FAM131B
XM_015293946.2	FAM131B
XR_003071691.1	LOC107054541
XM_015293948.2	FAM131B
XM_025143088.1	FAM131B
XM_015293940.2	FAM131B
XM_025143102.1	FAM131B
XM_015293976.2	FAM131B
XM_015294002.2	FAM131B
XM_015293985.2	FAM131B
XM_015293980.2	FAM131B
XM_015293965.2	FAM131B
XM_015293969.2	FAM131B
XM_025143097.1	FAM131B
XM_015294008.2	FAM131B
XM_015294037.2	CLCN1
XM_425521.6	CLCN1
XM_004938123.3	CLCN1
XM_015294030.2	CLCN1
XM_015294034.2	CLCN1
XM_015294025.2	CLCN1
XM_015294039.2	CLCN1
XM_015294042.2	CLCN1
XM_015293223.1	CASP2
NM_001167701.1	CASP2
XM_015293213.2	CASP2
XR_001468638.2	CASP2
XM_015293174.2	RAP1GAP1
XM_025143108.1	RAP1GAP1
XM_025143003.1	RAP1GAP1
XM_025142833.1	RAP1GAP1
XM_015293180.2	RAP1GAP1
XM_025143049.1	RAP1GAP1
XM_025142903.1	RAP1GAP1
XR_003071735.1	RAP1GAP1
XM_025142985.1	RAP1GAP1
XM_025142865.1	RAP1GAP1
XM_025142814.1	RAP1GAP1
XM_025143074.1	RAP1GAP1
XM_025143026.1	RAP1GAP1
XM_015294078.2	TMEM139
XM_004938136.3	TMEM139
XM_015294073.2	TMEM139
XM_015294066.2	TMEM139
XM_025143121.1	RAP1GAP1
NM_204843.3	RAP1GAP1
XM_025143148.1	RAP1GAP1
XR_003074477.1	GSTK1
XM_025149199.1	GSTK1
XR_003074473.1	GSTK1
NM_001198649.1	GSTK1
XM_015294059.2	CD163
XM_015294055.2	CD163
XM_025143133.1	CD163
XM_025143129.1	CD163
XM_004938144.3	TAS2R40
XM_025151929.1	LOC112532702
XR_003071719.1	LOC112530226
XM_025151937.1	LOC107055486
XM_025143163.1	KEL
XM_025143158.1	KEL
XM_025143152.1	KEL
XM_025143155.1	KEL
XM_015294126.2	KEL
XM_015294116.2	KEL
XR_001468957.2	LOC107054566
XM_004938142.3	TRPV6
XM_004938143.3	TRPV6
XM_015293471.2	EPHB6
XM_015293482.2	EPHB6
XM_015293476.2	EPHB6
XM_015293473.2	EPHB6
NM_001004387.1	EPHB6
XR_003071748.1	LOC112530254
NM_205384.1	PRSS2
XM_015294158.2	LOC107054567
XM_015294165.2	LOC107054568
XM_025143174.1	LOC107050394
XM_025143180.1	LOC107049865
XM_025143178.1	LOC107055578
NM_205385.1	PRSS3
XM_025146939.1	PRSS3
XM_025143184.1	KLK7
XM_025143187.1	LOC107055482
XM_015294317.2	TRY1P1L1
XR_003071751.1	LOC112530256
XR_001469003.2	LOC769044
XR_001469001.2	LOC100859625
XR_001469002.2	LOC100859625
XR_001468998.2	LOC100859625
XR_003071758.1	LOC100859625
XR_003071759.1	LOC100859625
NM_205406.2	YBX3
NM_001278128.2	SYCE3
NM_001278129.2	SYCE3
NM_001278130.2	SYCE3
NM_001278131.2	SYCE3
XM_015294293.2	STYK1
XM_004938147.3	STYK1
XM_015294294.2	STYK1
XM_004938148.3	STYK1
XM_004938146.3	STYK1
XM_015294273.2	STYK1
XM_004938145.3	STYK1
XM_015294300.2	STYK1
XM_416534.6	STYK1
XM_015294301.2	STYK1
XM_015294290.2	STYK1
XM_001231887.5	GABARAPL1
XM_424100.6	TMEM52B
NM_001079740.1	KLRD1
XR_003071762.1	LOC107054599
XM_025143305.1	LOC100859872
XR_003071775.1	LOC112530268
XM_025143322.1	LOC112530264
XR_003071776.1	LOC112530269
XR_003071779.1	LOC112530269
XM_025143328.1	LOC112530271
XR_003076107.1	LOC112532779
XR_003071784.1	LOC107055725
XR_003071786.1	LOC112530275
XM_025143336.1	LOC107055695
XM_015294359.2	HSD3B1
XM_025146596.1	HSD3B1
XM_015294362.2	HSD3B1
XM_015294370.2	HSD3B1
XM_025146591.1	HSD3B1
NM_205118.1	HSD3B1
XM_015294381.2	HAO2
XM_015294390.2	HAO2
XR_003076108.1	LOC112532780
XM_025151944.1	LOC101750690
XM_003640449.4	HSFL1
XM_416537.6	TBX15
XM_015294613.2	SPAG17
NM_001031485.1	WDR3
XM_004938156.3	GDAP2
NM_001007972.1	FAM46C
NM_001278099.2	DUSP12
XM_015294463.2	ATP6V1A
NM_204974.1	ATP6V1A
XM_015294470.2	ATP6V1A
